-,180,_
6541,Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1048,force_strike:0,skill_1:2404,skill_2:0,skill_3:0,team_buff:82,s1_crisis:3006
3577,_c_Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],!<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1056,force_strike:0,skill_1:2424,skill_2:0,skill_3:0,team_buff:96
-,180,b
6545,Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1048,force_strike:0,skill_1:2404,skill_2:0,skill_3:0,team_buff:86,s1_crisis:3006
3046,_c_Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],!<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:898,force_strike:0,skill_1:2061,skill_2:0,skill_3:0,team_buff:86
-,180,kb
7200,Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1153,force_strike:0,skill_1:2645,skill_2:0,skill_3:0,team_buff:94,s1_crisis:3306
3350,_c_Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],!<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:988,force_strike:0,skill_1:2267,skill_2:0,skill_3:0,team_buff:94
-,180,rd
6993,Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1120,force_strike:0,skill_1:2570,skill_2:0,skill_3:0,team_buff:87,s1_crisis:3213
3252,_c_Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],!<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:960,force_strike:0,skill_1:2203,skill_2:0,skill_3:0,team_buff:87
-,180,krd
7692,Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1233,force_strike:0,skill_1:2828,skill_2:0,skill_3:0,team_buff:96,s1_crisis:3535
3577,_c_Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],!<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1056,force_strike:0,skill_1:2424,skill_2:0,skill_3:0,team_buff:96
-,180,rb
6545,Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1048,force_strike:0,skill_1:2404,skill_2:0,skill_3:0,team_buff:86,s1_crisis:3006
3046,_c_Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],!<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:898,force_strike:0,skill_1:2061,skill_2:0,skill_3:0,team_buff:86
-,180,krb
7200,Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1153,force_strike:0,skill_1:2645,skill_2:0,skill_3:0,team_buff:94,s1_crisis:3306
3350,_c_Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],!<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:988,force_strike:0,skill_1:2267,skill_2:0,skill_3:0,team_buff:94
-,180,db
6997,Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1120,force_strike:0,skill_1:2570,skill_2:0,skill_3:0,team_buff:92,s1_crisis:3213
3256,_c_Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],!<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:960,force_strike:0,skill_1:2203,skill_2:0,skill_3:0,team_buff:92
-,180,kdb
7697,Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1233,force_strike:0,skill_1:2828,skill_2:0,skill_3:0,team_buff:101,s1_crisis:3535
3582,_c_Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],!<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1056,force_strike:0,skill_1:2424,skill_2:0,skill_3:0,team_buff:101
-,180,rdb
6997,Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1120,force_strike:0,skill_1:2570,skill_2:0,skill_3:0,team_buff:92,s1_crisis:3213
3256,_c_Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],!<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:960,force_strike:0,skill_1:2203,skill_2:0,skill_3:0,team_buff:92
-,180,krdb
7697,Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1233,force_strike:0,skill_1:2828,skill_2:0,skill_3:0,team_buff:101,s1_crisis:3535
3582,_c_Veronica,5星,暗,法,2294,[FoG+Heralds_of_Hinomoto],!<hp1 & hit15>,1hp; only c5 & s1; Shinobi;,attack:1056,force_strike:0,skill_1:2424,skill_2:0,skill_3:0,team_buff:101
